archiveType,proxyObservationType,units,interpretation/variable,interpretation/variableDetail,inferredVariable,inferredVarUnits
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp.error,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp.error,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp.error,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp.error,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp.error,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp.error,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,Uk37,NA,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,Caco3,percent,NA,NA,surface.temp,degC
marine sediment,Biogenic Silica,percent,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,Uk37,NA,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,Caco3,percent,NA,NA,surface.temp,degC
marine sediment,Biogenic Silica,percent,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,Uk37,NA,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,Caco3,percent,NA,NA,surface.temp,degC
marine sediment,Biogenic Silica,percent,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,Uk37,NA,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,Caco3,percent,NA,NA,surface.temp,degC
marine sediment,Biogenic Silica,percent,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,37:2Alkenoneconcentration,ng/g,NA,NA,surface.temp,degC
marine sediment,37:2Alkenoneconcentration,ng/g,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,Uk37,NA,NA,NA,surface.temp,degC
marine sediment,Total Organic Carbon,percent,NA,NA,surface.temp,degC
marine sediment,Caco3,percent,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,37:2Alkenoneconcentration,ng/g,NA,NA,surface.temp,degC
marine sediment,37:2Alkenoneconcentration,ng/g,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,Uk37,NA,NA,NA,surface.temp,degC
marine sediment,Total Organic Carbon,percent,NA,NA,surface.temp,degC
marine sediment,Caco3,percent,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,37:2Alkenoneconcentration,ng/g,NA,NA,surface.temp,degC
marine sediment,37:2Alkenoneconcentration,ng/g,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,Uk37,NA,NA,NA,surface.temp,degC
marine sediment,Total Organic Carbon,percent,NA,NA,surface.temp,degC
marine sediment,Caco3,percent,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,37:2Alkenoneconcentration,ng/g,NA,NA,surface.temp,degC
marine sediment,37:2Alkenoneconcentration,ng/g,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,Uk37,NA,NA,NA,surface.temp,degC
marine sediment,Total Organic Carbon,percent,NA,NA,surface.temp,degC
marine sediment,Caco3,percent,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,37:2Alkenoneconcentration,ng/g,NA,NA,surface.temp,degC
marine sediment,37:2Alkenoneconcentration,ng/g,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,Uk37,NA,NA,NA,surface.temp,degC
marine sediment,Total Organic Carbon,percent,NA,NA,surface.temp,degC
marine sediment,Caco3,percent,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,37:2Alkenoneconcentration,ng/g,NA,NA,surface.temp,degC
marine sediment,37:2Alkenoneconcentration,ng/g,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,Uk37,NA,NA,NA,surface.temp,degC
marine sediment,Total Organic Carbon,percent,NA,NA,surface.temp,degC
marine sediment,Caco3,percent,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,37:2Alkenoneconcentration,ng/g,NA,NA,surface.temp,degC
marine sediment,37:2Alkenoneconcentration,ng/g,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,Uk37,NA,NA,NA,surface.temp,degC
marine sediment,Total Organic Carbon,percent,NA,NA,surface.temp,degC
marine sediment,Caco3,percent,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,Uk37,NA,NA,NA,surface.temp,degC
marine sediment,37:2Alkenoneconcentration,ng/g,NA,NA,surface.temp,degC
marine sediment,Caco3,percent,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,Uk37,NA,NA,NA,surface.temp,degC
marine sediment,37:2Alkenoneconcentration,ng/g,NA,NA,surface.temp,degC
marine sediment,Caco3,percent,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,Uk37,NA,NA,NA,surface.temp,degC
marine sediment,37:2Alkenoneconcentration,ng/g,NA,NA,surface.temp,degC
marine sediment,Caco3,percent,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,Caco3,percent,NA,NA,surface.temp,degC
marine sediment,Total Organic Carbon,percent,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,Caco3,percent,NA,NA,surface.temp,degC
marine sediment,Total Organic Carbon,percent,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,Caco3,percent,NA,NA,surface.temp,degC
marine sediment,Total Organic Carbon,percent,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,Caco3,percent,NA,NA,surface.temp,degC
marine sediment,Total Organic Carbon,percent,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,Caco3,percent,NA,NA,surface.temp,degC
marine sediment,Total Organic Carbon,percent,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,Caco3,percent,NA,NA,surface.temp,degC
marine sediment,Total Organic Carbon,percent,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,NA,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,Dry Bulk Density,g/cm3,NA,NA,surface.temp,degC
marine sediment,Biogenic Silica,percent,NA,NA,surface.temp,degC
marine sediment,Total Organic Carbon,percent,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp.error,degC
marine sediment,NA,permil PDB,NA,NA,surface.temp.error,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp.error,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp.error,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp.error,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp.error,degC
marine sediment,Dry Bulk Density,g/cm3,NA,NA,surface.temp.error,degC
marine sediment,Biogenic Silica,percent,NA,NA,surface.temp.error,degC
marine sediment,Total Organic Carbon,percent,NA,NA,surface.temp.error,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp.error,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp.error,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp.error,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,NA,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,Dry Bulk Density,g/cm3,NA,NA,surface.temp,degC
marine sediment,Biogenic Silica,percent,NA,NA,surface.temp,degC
marine sediment,Total Organic Carbon,percent,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,NA,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,Dry Bulk Density,g/cm3,NA,NA,surface.temp,degC
marine sediment,Biogenic Silica,percent,NA,NA,surface.temp,degC
marine sediment,Total Organic Carbon,percent,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,NA,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,Dry Bulk Density,g/cm3,NA,NA,surface.temp,degC
marine sediment,Biogenic Silica,percent,NA,NA,surface.temp,degC
marine sediment,Total Organic Carbon,percent,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,NA,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,Dry Bulk Density,g/cm3,NA,NA,surface.temp,degC
marine sediment,Biogenic Silica,percent,NA,NA,surface.temp,degC
marine sediment,Total Organic Carbon,percent,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,NA,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,NA,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,NA,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,NA,permil PDB,NA,NA,surface.temp,degC
marine sediment,Biogenic Silica,percent,NA,NA,surface.temp,degC
marine sediment,Ice-Rafted Debris,percent,NA,NA,surface.temp,degC
marine sediment,Total Organic Carbon,percent,NA,NA,surface.temp,degC
marine sediment,Caco3,percent,NA,NA,surface.temp,degC
marine sediment,Dry Bulk Density,g/cm3,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,Uk37,NA,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,deep.temp,degC
marine sediment,D13C,permil PDB,NA,NA,deep.temp,degC
marine sediment,D18O,permil PDB,NA,NA,deep.temp,degC
marine sediment,D13C,permil PDB,NA,NA,deep.temp,degC
marine sediment,Biogenic Silica,percent,NA,NA,deep.temp,degC
marine sediment,D18O,permil PDB,NA,NA,deep.temp,degC
marine sediment,D13C,permil PDB,NA,NA,deep.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,deep.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,deep.temp,degC
marine sediment,D18O,permil PDB,NA,NA,deep.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,Mg/Ca,mmol/mol,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,Caco3,percent,NA,NA,surface.temp,degC
marine sediment,Ice-Rafted Debris,percent,NA,NA,surface.temp,degC
marine sediment,Total Organic Carbon,percent,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,Ice-Rafted Debris,no/g,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,Caco3,percent,NA,NA,surface.temp,degC
marine sediment,Total Organic Carbon,percent,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,Ice-Rafted Debris,percent,NA,NA,surface.temp,degC
marine sediment,37:2Alkenoneconcentration,ng/g,NA,NA,surface.temp,degC
marine sediment,Uk37,NA,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,Total Organic Carbon,percent,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,Ice-Rafted Debris,percent,NA,NA,surface.temp,degC
marine sediment,37:2Alkenoneconcentration,ng/g,NA,NA,surface.temp,degC
marine sediment,Uk37,NA,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
marine sediment,D13C,permil PDB,NA,NA,surface.temp,degC
marine sediment,D18O,permil PDB,NA,NA,surface.temp,degC
